MLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,AtomStereoCenters,F_counts,Cl_counts,Br_counts,EStateIndices,Chi0vs,Kappa1s,Complexities,HK_alphas,Diameters,AtomicNums,TotalValences,Degrees,Hybridizations,AromaticCount,InRingCount,DoubleBondCount,hydroxyl,amines,carboxylic_acids,epoxides,alkyl_groups,methyl_groups_NS,MACCS_bit_1,MACCS_bit_2,MACCS_bit_3,MACCS_bit_4,MACCS_bit_5,MACCS_bit_6,MACCS_bit_7,MACCS_bit_8,MACCS_bit_9,MACCS_bit_10,MACCS_bit_11,MACCS_bit_12,MACCS_bit_13,MACCS_bit_14,MACCS_bit_15,MACCS_bit_16,MACCS_bit_17,MACCS_bit_18,MACCS_bit_19,MACCS_bit_20,MACCS_bit_21,MACCS_bit_22,MACCS_bit_23,MACCS_bit_24,MACCS_bit_25,MACCS_bit_26,MACCS_bit_27,MACCS_bit_28,MACCS_bit_29,MACCS_bit_30,MACCS_bit_31,MACCS_bit_32,MACCS_bit_33,MACCS_bit_34,MACCS_bit_35,MACCS_bit_36,MACCS_bit_37,MACCS_bit_38,MACCS_bit_39,MACCS_bit_40,MACCS_bit_41,MACCS_bit_42,MACCS_bit_43,MACCS_bit_44,MACCS_bit_45,MACCS_bit_46,MACCS_bit_47,MACCS_bit_48,MACCS_bit_49,MACCS_bit_50,MACCS_bit_51,MACCS_bit_52,MACCS_bit_53,MACCS_bit_54,MACCS_bit_55,MACCS_bit_56,MACCS_bit_57,MACCS_bit_58,MACCS_bit_59,MACCS_bit_60,MACCS_bit_61,MACCS_bit_62,MACCS_bit_63,MACCS_bit_64,MACCS_bit_65,MACCS_bit_66,MACCS_bit_67,MACCS_bit_68,MACCS_bit_69,MACCS_bit_70,MACCS_bit_71,MACCS_bit_72,MACCS_bit_73,MACCS_bit_74,MACCS_bit_75,MACCS_bit_76,MACCS_bit_77,MACCS_bit_78,MACCS_bit_79,MACCS_bit_80,MACCS_bit_81,MACCS_bit_82,MACCS_bit_83,MACCS_bit_84,MACCS_bit_85,MACCS_bit_86,MACCS_bit_87,MACCS_bit_88,MACCS_bit_89,MACCS_bit_90,MACCS_bit_91,MACCS_bit_92,MACCS_bit_93,MACCS_bit_94,MACCS_bit_95,MACCS_bit_96,MACCS_bit_97,MACCS_bit_98,MACCS_bit_99,MACCS_bit_100,MACCS_bit_101,MACCS_bit_102,MACCS_bit_103,MACCS_bit_104,MACCS_bit_105,MACCS_bit_106,MACCS_bit_107,MACCS_bit_108,MACCS_bit_109,MACCS_bit_110,MACCS_bit_111,MACCS_bit_112,MACCS_bit_113,MACCS_bit_114,MACCS_bit_115,MACCS_bit_116,MACCS_bit_117,MACCS_bit_118,MACCS_bit_119,MACCS_bit_120,MACCS_bit_121,MACCS_bit_122,MACCS_bit_123,MACCS_bit_124,MACCS_bit_125,MACCS_bit_126,MACCS_bit_127,MACCS_bit_128,MACCS_bit_129,MACCS_bit_130,MACCS_bit_131,MACCS_bit_132,MACCS_bit_133,MACCS_bit_134,MACCS_bit_135,MACCS_bit_136,MACCS_bit_137,MACCS_bit_138,MACCS_bit_139,MACCS_bit_140,MACCS_bit_141,MACCS_bit_142,MACCS_bit_143,MACCS_bit_144,MACCS_bit_145,MACCS_bit_146,MACCS_bit_147,MACCS_bit_148,MACCS_bit_149,MACCS_bit_150,MACCS_bit_151,MACCS_bit_152,MACCS_bit_153,MACCS_bit_154,MACCS_bit_155,MACCS_bit_156,MACCS_bit_157,MACCS_bit_158,MACCS_bit_159,MACCS_bit_160,MACCS_bit_161,MACCS_bit_162,MACCS_bit_163,MACCS_bit_164,MACCS_bit_165,MACCS_bit_166,MACCS_bit_167
56.9,-1.2906966908920505,-0.8685188726632402,-0.6728423945485635,-0.10103998377661516,-0.6623844663222271,-1.376418717269541,0.21780893275546298,-0.5832927777939788,-0.3301424294011149,1.3957591317208127,-0.27319313570360026,-0.5249411718241608,-0.9650711923599977,-0.9671021551152409,-1.4679773724102305,2.7437766043843346,-1.244789308809611,-0.857693932764134,-1.569077286952639,-1.542214345407375,-1.207019318666334,-1.5451198238720176,-1.167769533240036,0.28121454394557427,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-0.03130630226951825,0.7960462853409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0
32.668,-1.261468724520352,-1.1881414742782292,-0.010974369764852663,-0.10103998377661516,-0.2380993787567353,-1.9637867392424493,-0.41280066087818307,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.3725592337219009,-0.8503021270968558,-0.8111216836830187,-1.8805975428519541,2.3396991141877006,-1.1631270453732734,-1.2945731445166508,-1.280687609054345,-1.3845216888673282,-0.8847298200445383,-1.5451198238720176,-1.167769533240036,-1.301550499854295,1.3221481801999035,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,1.014129930081557,1.715805131293882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
0.761,0.8174481176198206,-0.3025799902994355,-1.3347104193322745,-0.10103998377661516,-1.086669553887719,0.8848581722257525,-0.7442260437884447,-0.5832927777939788,-0.3301424294011149,1.3957591317208127,-0.27319313570360026,0.6250841338181943,-0.3384840856526221,-0.542458476224772,-0.10710881596035672,-0.015495400101251227,-0.1662724828026752,-0.2842899673389555,-0.17519384377755168,-0.12298043654695476,-0.3475806556748786,0.42170300869869465,0.8093253802993706,-1.301550499854295,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-0.5540244184450558,0.7960462853409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
66.24,-0.07680327902916788,-1.3645847204186303,-1.3347104193322745,-0.10103998377661516,0.6104707963742483,0.023305077687349365,-0.8735374118067791,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.3904092602876435,-1.0751235298734718,-0.7469077585514678,-1.6243309207081014,1.9009864105456407,-1.4422033515534654,-1.4584028489238448,-1.280687609054345,-1.6999070019474216,-1.2607342351033,-1.366317748183771,-2.066449039394312,0.28121454394557427,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,0.23005275581825052,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
69.28,1.6781184465226024,0.35674930873141314,-0.6728423945485635,-0.10103998377661516,-0.6623844663222271,1.7140130306185608,-0.9986886285751937,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,3.0916997822231385,1.676756733309768,-0.08934244530237313,-0.40146907493712225,0.30536943651884335,-0.4657531748917865,0.0789135228309133,0.3710288502898198,0.017065941487977614,0.034712219993091924,-0.4012955721118446,1.6733175385164205,0.9890612815302258,-1.301550499854295,1.3221481801999035,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-1.5994606507961309,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0
48.42,0.694317535883729,1.1777071608197407,1.3127616798025692,1.9478751655022222,1.03475588393974,0.7606649336676401,0.6379842089973429,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.5334312211872393,1.3435187146357503,1.1020864782116995,1.3514787962959303,-1.839616641560343,1.4698377568753966,1.2174823230603213,1.6032091699285942,1.6116387853935588,1.3712966703080323,1.6733175385164205,1.7080048864536463,-1.301550499854295,-0.37256575689766425,4.957873785858107,-0.20855173207331223,-0.02391824366174699,-0.03130630226951825,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
59.496,-2.7154045836061202,-0.937851133245709,0.6508936550188582,1.9478751655022222,-0.2380993787567353,-2.4635595301550466,1.4641209113772102,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.6008392829031123,-1.191101907825734,-0.8015147677677948,-0.8154147980934865,1.2313722839340753,-1.3017618627973297,-0.9123038342331985,-1.280687609054345,-1.2268290323272815,-0.9384447364815043,-1.366317748183771,-1.167769533240036,1.8639795877454433,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-0.03130630226951825,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1.776,0.8087419148708038,1.0276486566895007,-0.6728423945485635,-0.10103998377661516,1.4590409715052317,0.38148557729697796,-1.0808516157611057,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.509673116566472,1.4080344362323491,1.2139826522524633,0.5571587878652612,-0.13094611158600444,1.4250057890239667,0.9444328157149983,1.6032091699285942,1.453946128853512,1.639871252492862,0.2429009330104481,1.168797182761081,-0.5101679779543603,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,1.7982071043448633,1.715805131293882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
65.85,-0.0500627991571883,-0.8497049670163381,-0.010974369764852663,0.9234175908628035,-0.2380993787567353,-1.6842019606526892,-0.17844547379937922,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,2.0813267463004403,-1.0000118185652667,-0.714772385771518,-1.0154179240289014,-0.11940104043752893,-0.7162528792485117,-0.8303889820296017,-0.5597134143086102,-0.5960584061670948,-0.7235850707336404,-0.2935052940542916,-0.26909002708576024,0.28121454394557427,3.0168621172974714,-0.5535592129549199,8.7977934382038,-0.02391824366174699,-0.5540244184450558,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0
13.856,-0.032028522034225446,-0.8997831570470639,-0.010974369764852663,0.9234175908628035,-0.2380993787567353,0.21769449456091655,0.07220363900827687,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.44387778632511493,-0.8615648837169773,-0.7359373429760644,-0.1369409305153836,-0.22330668077380714,-0.7096570079333232,-0.8849988834986662,-0.4635835216758456,-0.5960584061670948,-0.7772999871706063,0.06409885732220154,-0.6285618295474705,-1.301550499854295,1.3221481801999035,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-0.5540244184450558,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0
99.0,1.5251380267898822,1.9592765419949003,-0.6728423945485635,0.9234175908628035,-0.2380993787567353,1.5676210006273559,-0.12921701734199723,-0.5832927777939788,6.316408465822481,1.3957591317208127,3.0916997822231385,-0.5964407916717838,0.9463911378108975,1.3568432693672543,1.0396143361211145,-0.465753174891786,1.100696374485862,2.063935795830823,0.3054556193862715,0.8231755026933254,0.9415773388123045,0.6005050843869413,-0.08935412585490508,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-1.0767425346205934,0.3361668623644515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0
33.778,0.013989978210576636,-0.8498936091184126,-0.010974369764852663,-0.10103998377661516,-0.6623844663222271,0.10970037407560157,0.4556309125425335,-0.5832927777939788,1.3314952944047842,-0.4005489781980257,-0.27319313570360026,-0.4255345890388443,-0.9627899925549032,-0.8064316982118007,-0.10191847601890318,-0.5696588152280647,-0.7793345560128361,-0.8030840312950693,-0.6077783606249926,-0.5960584061670948,-0.8310149036075724,0.2429009330104481,-0.4488259283166154,-1.301550499854295,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-0.8153834765328246,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0
99.9,-0.5817630384721292,0.16794371683505915,-0.6728423945485635,-0.10103998377661516,-1.086669553887719,-0.46506833384068696,-0.36218548733749484,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,3.0916997822231385,2.2895933498148,-0.26881008174145277,-0.625467501463506,-0.4273217803246401,0.7233891534011646,-0.28263849692362897,0.12528429367902907,-0.511648467992228,-0.28067309308700145,-0.3475806556748786,-0.8299115211190313,0.2701176766068052,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,0.23005275581825052,1.2559257083174051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0
0.0,1.6470248652761141,3.049942295489289,-0.010974369764852663,-0.10103998377661516,2.7318962342017072,1.6852145984891433,0.15055315421509619,-0.5832927777939788,-0.3301424294011149,3.1920672416396507,3.0916997822231385,-0.5274898385981445,2.625715074539669,2.7453081262755195,0.5725317876403373,1.5661793472398586,2.3532042417007024,3.0196090715394535,1.5070792772958295,1.453946128853512,2.123305500425556,-0.2935052940542916,0.09038177537595006,1.0725970658455088,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,1.5368480462570944,0.7960462853409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3.39,-0.6147222345934062,1.3286837231800765,1.3127616798025692,-1.1254975584160338,0.6104707963742483,-0.49686660265025195,1.4135057378365214,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.46078454168018845,1.521765374039957,1.3587465026069105,0.725840865407254,-0.5696588152280658,1.4640344097333313,1.3267021259984504,1.410949384663065,1.6116387853935588,1.854730918240726,0.2429009330104481,1.7080048864536463,-0.5101679779543603,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,2.3209252205204005,0.3361668623644515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0.17,0.7409579077534605,-0.5963334716499336,-1.3347104193322745,0.9234175908628035,0.18618570880875646,0.8224615692786814,0.40882921098093816,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.418113304609511,-0.10326991815461543,-0.18259423070626513,-0.8471403315242881,0.7349342245496391,-0.4522328714860658,-0.6665592776224077,-0.4635835216758456,-0.7537510627071415,-0.5624403214227425,-0.4723073697425381,-1.167769533240036,-0.5101679779543603,-0.37256575689766425,3.120729452920431,-0.20855173207331223,-0.02391824366174699,0.23005275581825052,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0
0.09,0.9331162398567551,0.8941529291214066,0.6508936550188582,-0.10103998377661516,0.6104707963742483,0.9964520967272448,2.0260880093871827,-0.5832927777939788,-0.3301424294011149,1.3957591317208127,-0.27319313570360026,-0.5621034238337682,0.6946766245532119,0.5805907609809319,0.3020976330425522,1.5661793472398584,0.3566674177050633,0.9990427171840628,0.06513088780435994,0.034712219993091924,0.243283425131747,-0.4723073697425381,-0.26909002708576024,1.8639795877454433,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,0.23005275581825052,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
73.73,-0.5108696732301372,-0.9257780387129377,1.3127616798025692,3.9967903147810597,-1.5109546414532107,-0.40327169822964565,1.0619729572183152,1.716998244442028,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,1.5049543599967912,-1.2767729928425755,-0.9448101072372409,-0.7198487029870798,-0.0963108981405794,-0.9632000462543315,-0.8849988834986662,-0.9442329848396688,-0.7537510627071415,-0.8847298200445383,-0.2935052940542916,-0.26909002708576024,-1.301550499854295,8.101003928590174,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.8153834765328246,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0
3.855,0.7434453942531798,0.21009893857865358,-0.6728423945485635,-1.1254975584160338,1.03475588393974,-0.12248698496782602,-1.0659444071155606,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.37169120193470007,0.9501922036082433,1.021006796113953,-0.822956902985509,1.8548061259517397,0.2998983442642748,0.04336944147543215,0.4015855120190362,-0.12298043654695476,0.6730027566274747,-1.366317748183771,-0.9880336320091808,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,2.3209252205204005,1.2559257083174051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
